0, 0, 0
0.000113537, 1.60522e-06, -0.0001688
0.000453861, 6.56658e-06, -0.000675091
0.00102057, 1.50717e-05, -0.00151859
0.0137203, 0.000201922, -0.0204128
0.0163285, 0.000241549, -0.0242926
0.0191633, 0.000285794, -0.0285109
0.0453485, 0.000710865, -0.0675084
0.0499943, 0.000789204, -0.0744338
0.0548666, 0.000872331, -0.0816975
0.0599648, 0.000960731, -0.0892985
0.0001409, 0.000159516, -0.000100904
0.000156446, 0.000179403, -0.000109941
0.000173437, 0.000200477, -0.000119304
0.000343098, 0.000446954, -0.000210607
0.000369724, 0.000488988, -0.000224638
0.00154576, 0.000274017, -0.0042548
0.00205889, 0.000637026, -0.00530204
0.00212714, 0.000694949, -0.00543474
0.00219643, 0.000755947, -0.00556762
0.00281986, 0.00136975, -0.00664152
0.00289894, 0.00143361, -0.006778
0.00297771, 0.00149339, -0.00691597
0.00365987, 0.00245413, -0.00804023
-0.000499651, -0.00132087, -0.0115877
-0.000638602, -0.00131354, -0.011791
-0.00185095, -0.000761498, -0.0134271
-0.00202105, -0.000702519, -0.0136356
-0.0021983, -0.000662724, -0.0138418
-0.00369787, 0.00014983, -0.0155608
-0.00390412, 0.000246901, -0.0157744
-0.00433978, 0.000317038, -0.016197
-0.00589075, 0.00136588, -0.0177311
-0.0032267, 0.00122985, -0.00706085
-0.000869256, -0.000417065, -0.00458514
-0.001181, -0.000416875, -0.00526681
-0.00122041, -0.000392093, -0.00535835
-0.00126365, -0.000407323, -0.0054403
-0.00159812, -0.000406854, -0.0061952
-0.00163986, -0.000387813, -0.00629886
0.00127111, 0.000351849, -0.00398988
0.00131497, 0.000503377, -0.00465623
-0.00440025, 0.00331344, -0.00148357
-0.00305379, 0.00274763, -0.000933597
-0.00352777, 0.00323682, -0.00116682
-0.0036152, 0.00326949, -0.00121218
-0.00355461, 0.00339136, -0.00134084
-0.0040652, 0.00431015, -0.00160955
-0.00415613, 0.00427476, -0.00165077
0.00100035, 0.000495999, -0.00146968
0.00123637, 0.000663542, -0.00168476
0.00128044, 0.000707873, -0.00171414
0.00132063, 0.000715539, -0.00173938
0.00135693, 0.000682999, -0.00176438
0.000220519, 0.000103923, -0.000909882
0.000421242, 4.3235e-05, -0.00101057
0.00044012, 5.53563e-06, -0.00102926
0.00128486, -0.000446579, -0.000166816
0.00154836, -0.000643678, -0.000114438
0.00158069, -0.000676722, -0.000107333
0.00251407, -0.00069013, -0.000179112
0.00296511, -0.000979553, -0.000130172
0.00303073, -0.000963668, -0.000123486
0.000293923, -0.00166374, 6.81766e-05
0.000289189, -0.00208486, 8.70595e-05
0.000290598, -0.00211932, 8.85891e-05
0.00327681, -0.00252504, -0.000705956
0.00378327, -0.00300035, -0.000826857
0.00385445, -0.00304142, -0.000842169
0.00278908, 0.000428085, -0.000892549
0.00322941, 0.00050033, -0.00100589
0.00328803, 0.000529056, -0.00101491
0.00216415, 0.00232666, -0.000270591
0.00232189, 0.00276534, -0.000351095
0.00234129, 0.00284291, -0.000362538
-0.00106572, 0.00251956, -0.000157892
-0.00151723, 0.00291297, -0.000233282
-0.00158529, 0.00298877, -0.000246456
0.00117839, 0.00153792, -0.00025207
0.00104218, 0.00165484, -0.000356871
0.00103021, 0.00169627, -0.000370386
0.00101714, 0.00172818, -0.000386423
0.000880003, 0.00179334, -0.000522045
-0.000142526, 0.00180199, -0.000420635
-0.000169127, 0.00184457, -0.000430591
-0.000408345, 0.00198339, -0.000539602
0.00153643, 0.00379592, 0.000266814
0.0015333, 0.00385658, 0.000252035
0.00147452, 0.0040841, 0.000154424
-0.0010865, -5.0621e-05, -0.000100164
-0.000156322, 0.00235786, 0.000353692
-0.000204043, 0.0022562, 0.000239225
-0.000215828, 0.00223739, 0.000226897
-0.000227641, 0.00223181, 0.000210962
-0.000356343, 0.00213734, 1.02785e-05
-0.00218788, 0.002541, -0.00146128
-0.00163437, 0.00382371, -0.000977411
-0.00191084, 0.00376643, -0.00122725
-0.0019445, 0.00374486, -0.00125553
-0.00362883, 0.00527356, -0.000117397
-0.00415961, 0.00540893, -0.000316256
-0.00423184, 0.00540744, -0.000340199
-0.00298619, 0.00170125, -0.000555466
-0.00335347, 0.00136299, -0.000726817
-0.00340294, 0.00130684, -0.000746987
-0.00204755, -0.00184489, -0.00231605
-0.00227943, -0.00250633, -0.00276559
-0.00230854, -0.00259718, -0.00282089
0.000241122, -0.00319378, -0.00133985
0.000435295, -0.00396714, -0.00150028
0.000462052, -0.00407665, -0.00152623
0.000225516, -0.00165005, -0.000832649
0.000356652, -0.00205957, -0.000849612
0.00036952, -0.00211581, -0.000848813
5.75334e-05, -0.00140748, -0.000470124
7.91973e-05, -0.00165902, -0.000462315
8.37197e-05, -0.00168836, -0.000459037
-0.000251358, -0.000188785, -0.000500001
-0.000231673, -0.000257061, -0.000443278
-0.000225637, -0.000263936, -0.000432275
-0.000564755, 0.000470638, 6.08071e-05
-0.000540201, 0.000522194, 0.000218636
-0.000540375, 0.000527044, 0.000235566
-0.000917714, 0.0012569, 9.22201e-05
-0.000959422, 0.00143481, 0.000172766
-0.000964457, 0.00145875, 0.000181071
9.82098e-06, 0.000394049, 0.000385668
0.000125237, 0.000430963, 0.00052546
0.0001417, 0.00043368, 0.000539001
-0.000119872, 0.000369108, -0.000145311
-3.00291e-05, 0.000389781, -0.000112569
-1.8705e-05, 0.000391063, -0.000110462
-0.00052115, 0.000825133, -0.000375273
-0.000494806, 0.000952295, -0.000378041
-0.000489634, 0.000971891, -0.000373463
-0.00131093, 0.000686487, -0.0014095
-0.00142426, 0.000776728, -0.00156174
-0.00143821, 0.000792653, -0.00157859
-0.000365785, 0.000222472, -0.000583425
-0.000353768, 0.000214818, -0.00063062
-0.000172872, 0.000548639, -0.000506337
-0.000166289, 0.000559204, -0.000513956
-9.53943e-05, 0.000644971, -0.000589589
0.000330251, 0.000380634, -0.000212914
0.00034886, 0.000386213, -0.000218569
0.000522783, 0.000458625, -0.000223216
0.000544308, 0.000462004, -0.000226425
-0.000238008, 0.000358179, -0.000598612
-0.000184169, 0.000394368, -0.000642455
-0.000179864, 0.000390862, -0.000653639
-0.000469704, 0.000183854, -0.000749221
-0.000449256, 0.000199391, -0.000813534
-0.000445084, 0.000197426, -0.000823389
-1.89749e-05, -1.1079e-05, -0.00121472
0.000111707, 1.99225e-05, -0.00130489
0.00013287, 2.26542e-05, -0.00131878
0.000153953, 3.05739e-05, -0.00133021
0.000392078, -4.20522e-05, -0.00098688
0.000636435, -1.26603e-05, -0.00102633
0.0006675, 2.85521e-07, -0.00102492
9.58761e-05, -7.67287e-05, -0.000748657
0.000282463, -6.04001e-05, -0.000703625
0.000307599, -5.37356e-05, -0.000696542
0.000198725, -0.000157121, 0.000122193
0.000368617, -0.000193093, 0.000327799
0.000392615, -0.000204953, 0.000366019
-0.00022324, 0.000161743, -0.000321818
-6.67749e-05, 0.000193378, -0.000171764
-5.4962e-05, 0.000190459, -0.000168007
-0.000630765, 0.000226626, 0.000265018
-0.000667553, 0.000290969, 0.000440639
-0.000671786, 0.000294049, 0.000458118
-0.00123214, -0.000208024, 7.57419e-05
-0.00137127, -0.000202114, 2.19586e-05
-0.00139606, -0.000200127, -5.11973e-06
0.00161464, -0.00099001, 0.00101361
0.00188209, -0.00103988, 0.000988534
0.00192687, -0.00104887, 0.000978319
0.00115252, -0.00274286, 0.00073469
0.00143354, -0.00307029, 0.000595083
0.00146649, -0.00310635, 0.000577077
0.00073501, 0.000807299, -0.00041594
0.000890397, 0.00100515, -0.000621475
0.000908195, 0.00103114, -0.00065323
-0.00161336, 0.00155421, -0.00190028
-0.00165006, 0.00158771, -0.00194686
-0.00191229, 0.00186853, -0.00231779
-0.0019496, 0.00191386, -0.00237873
0.0010982, 0.00172368, 0.000138895
0.00116775, 0.00197757, 7.57237e-05
0.00117781, 0.00201238, 6.62638e-05
0.00344185, 0.000625292, 0.00167615
0.00349318, 0.000629366, 0.00171207
0.00354418, 0.000635477, 0.00174458
0.00376498, 0.000677267, 0.00189871
0.00382044, 0.000688872, 0.00193598
0.00275125, 0.00248666, 0.00340912
0.00307562, 0.00274756, 0.0038033
0.00311775, 0.00278292, 0.0038576
0.000411854, 0.00143924, 0.00387556
0.000362807, 0.00148773, 0.00413673
0.000358053, 0.00148782, 0.00417054
0.00092871, 0.00105233, 0.00335778
0.000985099, 0.000982316, 0.00367805
0.000994055, 0.00098178, 0.00371723
0.000999096, 0.000971378, 0.00375241
0.000922811, 0.000923928, 0.00392789
0.000879709, 0.00107187, 0.00383275
0.000834933, 0.00106791, 0.00383274
0.000681025, 0.00106289, 0.00373598
0.00217508, 0.00291321, 0.00222065
0.000234243, 0.000786822, 0.0012087
8.40934e-05, 0.000838075, 0.0011097
6.55192e-05, 0.000831929, 0.00110269
0.00100598, 0.000775055, 0.000394689
0.00105221, 0.000784421, 0.000441656
0.00105918, 0.000785358, 0.000452511
-0.000286026, 0.00130739, -0.000907114
-0.000466837, 0.00133312, -0.00111156
-0.000493168, 0.00134741, -0.00114445
-0.00052364, 0.00136057, -0.001184
-0.000914372, 0.00136697, -0.00147141
-0.00260355, 0.0033643, -0.00249467
-0.0026681, 0.00340131, -0.00253611
-0.00318187, 0.00360296, -0.00289247
-0.00321779, 0.00175632, 5.9712e-05
-0.00180465, 0.00279641, 0.000784569
-0.00207326, 0.00270837, 0.000937103
-0.00211204, 0.00269346, 0.000946811
-0.00205643, 0.00053544, -0.000484013
-0.00208263, 0.000504428, -0.000489459
-0.00103738, 0.000363963, -0.00065334
-0.00113677, 0.000261926, -0.000812262
-0.00115482, 0.000275279, -0.000844496
-0.00117476, 0.000291055, -0.00087619
-0.00134, 0.000380499, -0.00115744
-0.00079566, 0.00180791, 0.000379737
-0.000713882, 0.00238537, 0.00101027
-0.000642329, 0.00257789, 0.000862486
-0.000641697, 0.00260634, 0.00085136
0.000584899, 0.000534188, 0.000716411
0.000776267, 0.000559809, 0.000623731
0.000826508, 0.000568744, 0.000623535
0.000629037, 1.66706e-05, -0.000306143
0.00150123, 2.45834e-06, -0.00048522
0.00163587, 4.04147e-06, -0.000514183
0.00419428, -9.52652e-05, 0.000409789
0.00548757, -1.43602e-06, 0.000165509
0.00565395, 4.63314e-06, 0.000134721
0.00377052, 0.000806699, -0.000341565
0.0049581, 0.00109561, -0.000765816
0.00511567, 0.00111693, -0.000816363
0.0045865, 0.00113034, 0.000314781
0.00574468, 0.00142581, 0.000136662
0.00589034, 0.00145025, 0.000124809
0.00626962, 0.000634414, 0.00180703
0.00747359, 0.000940624, 0.00160707
0.00761578, 0.000979005, 0.00157781
0.0062621, 0.000195862, 0.00108891
0.00710665, 0.000289754, 0.000766632
0.00717148, 0.000288641, 0.000735712
0.00272877, 4.62999e-05, 0.000179884
0.002412, 5.39635e-05, -5.89638e-06
0.00238211, 5.38102e-05, -3.6138e-05
0.00235062, 5.28974e-05, -6.67571e-05
0.00211585, 0.000140785, -0.000142404
0.00208929, 0.000142531, -0.000180674
-0.00237163, 0.000302453, 0.0011068
-0.00328141, 0.000498388, 0.000844644
-0.0034124, 0.000527267, 0.000831179
-0.00354313, 0.000550106, 0.000813878
-0.0044865, 0.000707097, 0.000726544
-0.00459034, 0.000735016, 0.000743617
-0.00417561, 0.00150859, 0.00088967
-0.00494912, 0.00183227, 0.00102168
-0.00504678, 0.00187403, 0.00101972
-0.000810436, -0.000461721, 0.00235933
